Ticker,TSLA,TSLA,TSLA,TSLA,TSLA,AAPL,AAPL,AAPL,AAPL,AAPL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,MSFT,MSFT,MSFT,MSFT,MSFT,AMZN,AMZN,AMZN,AMZN,AMZN
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Close,High,Low,Open,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-29,336.0799865722656,345.45001220703125,334.6499938964844,345.1600036621094,37167600,233.97938842310504,236.96877632211965,233.14236346053607,236.490478515625,28481400,167.9102206974572,168.8369582371453,166.57491457977767,168.358642578125,14257200,421.8381652832031,423.2527401453399,416.1998390930093,418.48107704362025,16271900,205.8300018310547,208.1999969482422,204.58999633789062,207.88999938964844,24892400
2024-12-02,352.3800048828125,360.0,351.1499938964844,357.0899963378906,77986500,236.43067691527065,239.93821419453454,236.32106542499292,238.74246215820312,48137100,168.17927459129479,171.4776864785432,167.97997767345183,170.88975524902344,23789100,429.32940673828125,431.3416594246016,419.69642835819553,419.9554423160969,20207200,209.9600067138672,212.99000549316406,209.50999450683594,210.7100067138672,39523200
2024-12-03,351.79998779296875,355.69000244140625,348.20001220703125,351.4200134277344,58267200,238.96170621081686,241.90126799408412,238.05492154808562,241.79165649414062,38861000,170.8897642516595,172.07558629717838,170.25200495773618,170.7402801513672,22248700,429.5485534667969,430.8136785324232,426.10178307894205,428.19374634076934,18302000,210.30999755859375,214.02000427246094,209.64999389648438,213.44000244140625,32214800
2024-12-04,353.0,358.1000061035156,348.6000061035156,357.92999267578125,50810900,242.01088645785893,243.2465056559754,240.3966217802532,242.150390625,44383900,170.55092836009592,174.2977772005243,170.46124703071453,173.75965881347656,31615100,435.7447204589844,437.98610309109085,430.973057365549,431.3715193088951,26009400,215.9600067138672,220.0,215.75,218.16000366210938,48745700
2024-12-05,359.8699951171875,375.42999267578125,359.5,369.489990234375,81403600,243.12691898237586,243.6749612569442,241.27349790971317,242.18026733398438,40033900,174.7462169331928,175.4437637976109,171.7268235586979,172.03573608398438,21356200,440.9247741699219,442.95696954495514,434.4994957116604,436.24279326556575,21697800,218.02999877929688,222.14999389648438,217.3000030517578,220.5500030517578,41140200
2024-12-06,377.4200134277344,389.489990234375,370.79998779296875,389.2200012207031,81455800,242.0507319698173,243.7646488451358,241.2236661935451,241.98097229003906,36870600,171.4278679786075,174.4671955621755,171.2584648287537,174.09849548339844,21462400,441.87115478515625,444.3914637865622,440.0780304611881,440.605999369761,18821000,220.75,227.14999389648438,220.60000610351562,227.02999877929688,44178100
2024-12-09,397.6099853515625,404.79998779296875,378.010009765625,389.7900085449219,96359200,240.97455722335047,246.36542364679892,240.89483838917155,245.8771514892578,44649200,173.5497879362236,175.84435207924628,173.2405061666339,174.95645141601562,25389600,444.3117370605469,446.61288735234007,438.8128895478079,440.90485264962797,19144400,227.2100067138672,230.0800018310547,225.6699981689453,226.08999633789062,46819400
2024-12-10,392.67999267578125,409.7300109863281,390.8500061035156,400.989990234375,97563600,246.0166626912396,247.33200068563022,244.47214254503118,246.8935546875,36914800,182.41883132056972,185.92054898261972,180.6230728184386,184.7333526611328,54813000,441.632080078125,447.89799856218906,439.9087252497819,442.68804835999237,18469500,226.08999633789062,229.05999755859375,224.1999969482422,225.0399932861328,31199900
2024-12-11,409.70001220703125,424.8800048828125,402.3800048828125,424.7699890136719,104287600,247.08288910248365,249.91283942191654,245.38889040813984,245.6180877685547,45205800,184.87302096699213,195.14873574350122,184.41411421053175,194.93922424316406,67894100,447.2704162597656,448.6252234428676,442.34933339299914,442.34933339299914,19200200,226.41000366210938,231.1999969482422,226.25999450683594,230.25999450683594,35385800
2024-12-12,424.8399963378906,429.29998779296875,415.0,418.1000061035156,87752200,246.0166482138882,247.8601100871407,244.81092178998352,247.08287048339844,32777500,194.5401640550286,194.71973228413214,191.25792901080186,191.50733947753906,34817500,447.83819580078125,454.4129240722559,447.389907127457,447.389907127457,20834800,229.8300018310547,231.08999633789062,227.6300048828125,228.97000122070312,28204100
2024-12-13,420.0,436.29998779296875,415.7099914550781,436.2300109863281,89000200,246.9433725816478,248.40815863747187,245.36895982515324,247.2522735595703,33155300,190.55957180826204,192.27551707580218,189.19280729112407,189.3723907470703,25143500,445.5569763183594,449.7010474581427,443.8734464678006,446.722508676707,20177800,228.39999389648438,230.1999969482422,225.86000061035156,227.4600067138672,28768100
2024-12-16,441.0899963378906,463.19000244140625,436.1499938964844,463.0199890136719,114083800,247.1127786134494,250.490786396497,246.7739697560149,250.1519775390625,51694800,192.41518724155435,198.53073692361528,192.16577676803223,196.19625854492188,44934900,449.8604431152344,450.4481798147897,443.57461233779367,445.5569810702514,23598800,230.22999572753906,233.0,228.00999450683594,232.92999267578125,37552100
2024-12-17,475.8999938964844,483.989990234375,457.510009765625,479.8599853515625,131223000,249.1953766416157,252.93211150871377,248.89643481128522,252.58334350585938,51356400,196.7848538831557,200.94501854915788,194.52020263311584,194.95916748046875,43504000,452.7194519042969,453.5462901057899,447.84819595840975,449.2826833242326,22733500,232.38999938964844,232.72999572753906,227.85000610351562,231.14999389648438,35948100
2024-12-18,466.5,488.5400085449219,427.010009765625,440.1300048828125,149340800,251.26802371656945,253.38051965426092,246.86366065893745,247.1725616455078,56774100,194.7596437377537,196.53544501806192,187.2972869405705,187.95571899414062,34166100,435.71484375,450.9163784238889,435.34623528561843,449.59148560028365,24444500,230.77000427246094,231.39999389648438,220.11000061035156,220.52000427246094,43281400
2024-12-19,451.8800048828125,456.3599853515625,420.0199890136719,436.1700134277344,118566100,246.6245097734382,251.1085917693189,246.21595643132494,248.90640258789062,60882300,191.17811313755365,192.5748056424547,187.93577711571297,188.06546020507812,32265200,435.356201171875,441.4826409757379,434.64892893973837,439.92861811038824,22963700,224.91000366210938,226.08999633789062,222.9199981689453,223.2899932861328,39918700
2024-12-20,425.510009765625,447.0799865722656,417.6400146484375,421.05999755859375,132216200,247.1625865233097,254.09797318748596,244.82090844231297,253.58978271484375,147495300,185.3419048401402,192.43513912367908,184.78322783024907,190.95863342285156,63462900,434.9278564453125,442.04049490082355,426.988379811487,431.45120224609855,64263700,219.83999633789062,226.2100067138672,218.72999572753906,224.9199981689453,88279200
2024-12-23,431.0,434.510009765625,415.4100036621094,430.6000061035156,72698100,253.8687883386418,254.7456651132031,252.55345036958022,254.3670196533203,40858800,192.1657810311896,194.63994394383909,189.70160428029914,194.17105102539062,25675000,433.5830383300781,435.97384050264867,431.1722932989543,435.06732205874545,19152500,225.00999450683594,226.8800048828125,223.89999389648438,225.05999755859375,28070000
2024-12-24,435.8999938964844,462.7799987792969,435.1400146484375,462.2799987792969,59551800,254.58626151312842,257.2966260773909,254.386956808638,257.28668212890625,23234700,194.38054302215116,195.64755249023438,193.32304504989554,195.64755249023438,10403300,437.6473693847656,437.9163547514511,432.52707119819956,432.9853009034494,7164500,226.94000244140625,229.13999938964844,226.1300048828125,229.0500030517578,15007500
2024-12-26,465.1600036621094,465.3299865722656,451.0199890136719,454.1300048828125,76366400,257.27667867815336,259.1799258751944,256.7186620602343,258.1037292480469,27237100,194.68981239058056,196.2860455335981,193.92163908131516,195.13876342773438,12046600,436.43206787109375,439.2512462781778,434.9577555797017,437.3983540840164,8194200,228.5,228.5,226.6699981689453,227.0500030517578,16146700
2024-12-27,449.5199890136719,450.0,426.5,431.6600036621094,82666800,256.91793375888693,257.78488174803636,252.16481819720389,254.6858673095703,42355300,194.49028867331808,194.85942653411482,190.20042538568458,192.30545043945312,18891400,428.881103515625,433.5531436249425,424.71711987555517,432.9355230391817,18117700,225.60000610351562,226.02999877929688,220.89999389648438,223.75,27367100
2024-12-30,419.3999938964844,427.0,415.75,417.4100036621094,64941000,251.33776924994547,252.60328106925755,249.86300878941353,251.30787658691406,35557500,189.35242528948783,192.09594036416405,188.67402091879944,190.78903198242188,14264700,423.2029113769531,425.91249514442245,420.2841404099869,424.42821148968693,13158700,220.05999755859375,223.0,218.42999267578125,221.3000030517578,28321200
2024-12-31,423.7900085449219,427.92999267578125,402.5400085449219,403.8399963378906,76825100,251.5470385357527,252.38406352835983,248.54767617168994,249.5341796875,39480700,190.6294238733089,191.50735365250458,188.06547677852515,188.85362243652344,17466900,419.88568115234375,425.09566152109494,419.0489019483089,424.4680695178944,13246500,222.97000122070312,223.22999572753906,218.94000244140625,219.38999938964844,24819700
2025-01-02,390.1000061035156,392.7300109863281,373.0400085449219,379.2799987792969,109710700,248.04942813526918,248.21884015778812,240.96459363401945,242.98741149902344,55740700,190.20041592197336,191.54723853202438,187.05785012893006,188.98329162597656,20370800,416.97686767578125,424.43820240788705,413.2611726539346,423.90026204092493,16896500,222.02999877929688,225.14999389648438,218.19000244140625,220.22000122070312,33956600
2025-01-03,381.4800109863281,411.8800048828125,379.45001220703125,410.44000244140625,95423300,242.49916076660156,243.31625226562878,241.03435939639962,242.49916076660156,40244100,190.918730255479,192.75440296623142,189.53200858908056,191.33773803710938,18596200,421.7286071777344,422.40599553232005,417.93320162542307,419.4672816518615,16662900,222.50999450683594,225.36000061035156,221.6199951171875,224.19000244140625,27515600
2025-01-06,423.20001220703125,426.42999267578125,401.70001220703125,411.04998779296875,85516500,243.4457849039297,246.45510633108967,242.33971076643533,244.1333465576172,45045600,193.52257715244394,197.75258441221385,193.39289405316484,196.40576171875,29563600,426.21136474609375,432.6565862275622,423.85044657634234,426.3607841744266,20573600,226.77999877929688,228.83999633789062,224.83999633789062,227.61000061035156,31849800
2025-01-07,405.8299865722656,414.3299865722656,390.0,394.3599853515625,75699500,242.12049100282684,244.681407317594,240.496267218822,241.3532257080078,40856000,196.64519723763246,200.52602365365914,194.1411215269442,195.02902221679688,26487200,420.7523498535156,429.00063686122985,419.18835553907815,427.356962317073,18139100,227.89999389648438,228.3800048828125,221.4600067138672,222.11000061035156,28084200
2025-01-08,392.95001220703125,402.5,387.3999938964844,394.94000244140625,73038800,241.0642520177986,242.8479287466886,239.2008716539854,241.84149169921875,37628900,192.1159097803505,195.82712367795403,191.9263553819348,193.49264526367188,24864800,422.9339904785156,425.33476415419165,419.9255676122581,421.8381972488523,15054600,223.19000244140625,223.52000427246094,220.1999969482422,222.1300048828125,25033300
2025-01-10,391.3999938964844,399.2799987792969,377.2900085449219,394.739990234375,62287300,239.16100228470233,239.3104808095479,232.17580437363205,236.01219177246094,61710900,193.84182337112213,196.05658959730988,189.86122672723175,191.58714294433594,26665200,417.345458984375,423.0833778600729,413.4304875422897,423.0036976315441,20201100,221.4600067138672,221.7100067138672,216.5,218.94000244140625,36811500
2025-01-13,383.2099914550781,403.7900085449219,380.07000732421875,403.30999755859375,67580500,232.7039288898965,233.8398957390806,228.90740850459227,233.5708465576172,49630700,189.62179973101152,190.72916760562472,186.9181835340065,190.5595703125,21823700,415.5921936035156,416.8971739621178,410.71096634455273,413.6496498082875,17604800,218.05999755859375,219.39999389648438,216.47000122070312,218.4600067138672,27262700
2025-01-14,414.3399963378906,422.6400146484375,394.5400085449219,396.3599853515625,84565000,233.91960476413306,235.28475371553364,231.6476711610837,232.45480346679688,39435300,190.78902921540663,191.52727442765294,187.86593073510414,189.21275329589844,17174900,414.0780334472656,418.13242259689986,409.1469793562449,416.2098216251219,16935900,220.44000244140625,221.82000732421875,216.1999969482422,217.75999450683594,24711700
2025-01-15,409.8999938964844,429.79998779296875,405.6600036621094,428.2200012207031,81375500,233.80999436776753,238.11472029161553,233.60073052224158,237.028564453125,39832000,192.63466153374213,195.8969546519061,191.40756631826648,195.0888671875,21776000,424.6772766113281,426.51022596326726,416.6680604251186,417.52478252697114,19637800,222.8300018310547,223.57000732421875,220.75,223.35000610351562,31291300
2025-01-16,423.489990234375,424.0,409.1300048828125,413.82000732421875,68335200,236.51041752509497,237.1680713225123,227.22337827123218,227.4525604248047,71759100,193.68218859975212,195.01902502838223,192.3553231094348,192.45509338378906,17815400,422.953857421875,427.8450559110229,422.76461308505725,427.0581034768278,15300000,224.4199981689453,224.64999389648438,220.30999755859375,220.66000366210938,24757300
2025-01-17,421.5,439.739990234375,419.75,426.5,94991400,231.29888742650238,231.46828423922307,227.6717642713697,229.1664581298828,68488300,196.06654496539184,196.76489119233247,193.2931019335377,195.5377960205078,27735100,427.3868713378906,432.816010728012,426.53017961505896,432.4274897834489,26197500,225.83999633789062,226.50999450683594,223.0800018310547,225.94000244140625,42370100
2025-01-21,432.6400146484375,433.20001220703125,406.30999755859375,424.07000732421875,87320900,223.20762199269615,223.62613445935494,218.6039696546368,221.85243225097656,98070400,198.60057627447708,201.81296912173477,197.40339384073826,197.58297729492188,29971300,426.8588562011719,429.2496581837696,423.96996920550396,428.55235740588927,26085700,228.89999389648438,231.77999877929688,226.94000244140625,230.7100067138672,39951500
2025-01-22,416.80999755859375,428.0,414.5899963378906,415.1099853515625,60963300,219.01252087308487,223.3272060060417,219.01252087308487,223.03823852539062,64126500,198.590597036243,200.00724672789295,197.0642061251015,197.9022216796875,26200600,444.4911193847656,445.55699830786784,434.3301720077898,435.8841949618168,27803800,232.02000427246094,235.44000244140625,231.19000244140625,235.00999450683594,41448200
2025-01-23,416.05999755859375,420.7300109863281,408.95001220703125,412.3800048828125,50690600,223.94501691407203,226.22690964639077,221.51364566438272,222.86883544921875,60234800,197.6727641738203,199.82767431730463,194.73969457121225,197.5131378173828,26951400,444.9991149902344,445.03897030447143,439.8090775364838,440.30716256200645,18389300,234.10000610351562,235.52000427246094,231.50999450683594,235.4199981689453,26404400
2025-01-24,414.45001220703125,418.8800048828125,405.7799987792969,406.5799865722656,56427100,223.9848686181573,224.831867935065,220.6267944226493,221.991943359375,54697900,197.63285957708698,200.42624462128626,197.53308930144837,199.73788452148438,23877500,442.3592834472656,444.9393603072831,439.70946738545626,443.4550766157881,15549500,234.5,236.39999389648438,232.92999267578125,234.85000610351562,25890700
2025-01-27,394.79998779296875,406.69000244140625,389.0,397.1499938964844,58125500,223.2275672861503,231.32879829775732,223.18770026542342,229.04690551757812,94863400,191.9562724749805,196.41573277306145,190.28022624707842,191.35768127441406,41728900,432.8956604003906,433.5332238334213,421.8780219291722,422.3860783898249,35647800,226.2100067138672,235.61000061035156,225.86000061035156,235.4199981689453,49428300
2025-01-28,396.9100036621094,400.5899963378906,386.5,398.0899963378906,48910700,230.03341371427896,239.3403714135585,229.99354669273774,237.4171905517578,75707600,192.2954724407757,195.01903051179218,190.23034644146827,194.83946228027344,24157900,445.4872741699219,446.66274757404807,429.72785612913765,432.93552501884864,23491700,234.2899932861328,241.77000427246094,233.97999572753906,238.14999389648438,41587200
2025-01-29,395.2099914550781,398.5899963378906,384.4800109863281,389.1000061035156,68033600,233.2918357915463,239.01153699982427,233.1822242894862,238.5133056640625,45486100,195.09884368413952,196.32593893457488,192.97386160771165,194.94920349121094,18218300,440.6358947753906,445.16848684550723,438.7132938317083,444.97921209968376,23581400,239.02000427246094,240.38999938964844,236.14999389648438,237.07000732421875,26091700
2025-01-30,410.7799987792969,412.5,384.4100036621094,400.2799987792969,98092900,237.82573898228924,239.93823493591583,236.37091202718113,236.7495574951172,55658300,197.53308924739613,200.9250654988853,197.203865605247,200.3963165283203,24354700,413.4006042480469,421.24045777086803,411.57762641112805,417.1661258658952,54586300,237.13999938964844,237.9499969482422,232.22000122070312,234.63999938964844,32020700
2025-01-31,401.5299987792969,419.989990234375,401.3399963378906,404.6000061035156,83283600,246.31561143302469,246.31561143302469,232.61424963135997,235.16519165039062,100959800,201.523668960122,204.99545859863298,201.3241436195745,203.53890991210938,32001100,413.4703674316406,419.078810069406,413.32094799383236,417.37536767699305,34161900,236.5,240.2899932861328,236.41000366210938,237.67999267578125,36110200
2025-02-03,386.67999267578125,389.1700134277344,374.3599853515625,383.67999267578125,93732100,229.1764524471141,231.00994009075862,224.90161912474946,227.2034454345703,73063300,200.2167427524067,203.26952433872827,199.62813772190552,200.75546264648438,27838300,409.3462219238281,413.819015846871,407.09486781879804,410.02361028085903,25679100,234.05999755859375,239.25,232.89999389648438,237.4199981689453,37285900
2025-02-04,382.6300048828125,394.0,381.3999938964844,392.2099914550781,57072200,226.44613087124998,232.3053359547129,225.84824721606736,231.97650146484375,45067300,202.91038629062132,206.5617593135444,202.33175215943618,205.89334106445312,43856400,410.7906494140625,412.3347312724244,408.1707172498281,411.1094311345796,20532100,239.00999450683594,242.52000427246094,238.02999877929688,242.05999755859375,29713800
2025-02-05,387.510009765625,388.3900146484375,375.5299987792969,378.1700134277344,57223300,227.72160926815613,231.84696405052938,227.46253445166022,231.64767456054688,39620300,190.61944853764197,192.29547965256887,187.58660858281107,190.8788299560547,70373900,411.7071533203125,412.2450632912695,408.82820710975375,410.7707509847515,16316700,237.02000427246094,238.32000732421875,235.1999969482422,236.1699981689453,38727300
2025-02-06,373.0299987792969,375.3999938964844,363.17999267578125,374.32000732421875,77918200,230.47183871784506,232.9729696905443,229.61488023403817,232.39501953125,29925300,189.05313928868878,191.64701430736628,188.274979827647,191.148193359375,29297400,414.2274475097656,416.59833715024297,412.41441067873023,412.41441067873023,16309800,238.00999450683594,239.66000366210938,236.00999450683594,238.8300018310547,60897100
2025-02-07,370.19000244140625,380.54998779296875,360.3399963378906,361.6199951171875,70298300,231.77721918612997,233.17226081850333,226.45609706307513,226.82479858398438,39707200,190.59948056645624,190.7291636568626,182.80790006860101,184.90293884277344,49315000,408.1806945800781,417.0466023053385,406.5370200109021,414.8849302333569,22886800,232.5,234.80999755859375,228.05999755859375,229.14999389648438,77539300
2025-02-10,356.2099914550781,362.70001220703125,350.510009765625,350.7300109863281,77514900,229.0094413336025,230.02693972945139,226.64521806905947,227.0941162109375,33115600,186.90821845084508,187.75620494303442,185.42172652057317,186.03028869628906,23105600,410.6412353515625,413.8688167120759,409.34622639599064,412.1255190561223,20817900,230.5500030517578,233.9199981689453,229.1999969482422,233.13999938964844,35419900
2025-02-11,345.79998779296875,349.3699951171875,325.1000061035156,328.5,118543400,227.64279618723114,234.6556296697615,227.57297502290857,232.052001953125,53718400,184.59368617808016,186.49918592908514,183.84545472617006,184.8830108642578,21239500,409.8642272949219,410.9101937368833,407.7324086942097,408.0711332799312,18140600,231.9199981689453,233.44000244140625,230.1300048828125,232.75999450683594,23713700
2025-02-12,329.94000244140625,346.3999938964844,329.1199951171875,336.510009765625,105382700,230.63545743654387,236.38140252594314,230.11672290007743,236.29161071777344,45243300,182.7879527330869,184.6734953419666,181.40123108129507,183.17703247070312,22072600,407.4734191894531,409.17686151888216,402.82129152637,405.65041091349894,19121700,230.4600067138672,231.17999267578125,228.16000366210938,228.92999267578125,32285200
2025-02-13,345.0,358.69000244140625,342.8500061035156,355.94000244140625,89441500,236.33153226758247,241.74826634141837,234.99480784534867,240.94024658203125,53614100,183.8853646978078,185.84073432237415,182.70813932469304,185.70106506347656,21402500,408.9676818847656,409.425911619151,404.80366775695455,405.4412312140984,23891700,228.85000610351562,230.4199981689453,227.52000427246094,230.3699951171875,31346500
2025-02-14,360.6199951171875,362.0,347.5,355.8399963378906,68277300,240.66092045804314,244.9504238462646,240.40156080072015,244.00274658203125,40896200,184.62360034222002,185.96043678235034,183.88535510775145,184.79319763183594,20448400,406.86572265625,407.3438952203064,404.3255012113121,406.22818963820515,22758500,229.1999969482422,229.88999938964844,227.22999572753906,228.67999267578125,27031100
2025-02-18,355.010009765625,359.1000061035156,350.0199890136719,354.1099853515625,51631700,243.55383619329416,244.58131995427482,241.2494791133952,243.87306213378906,48822500,185.1623257405275,185.52147740048773,181.31142775093412,183.33663940429688,29916700,408.0711364746094,409.0274512633779,404.94314775203674,406.4374029097933,21423100,228.82000732421875,229.3000030517578,223.72000122070312,226.64999389648438,42975100
2025-02-19,354.0,367.3399963378906,353.6700134277344,360.55999755859375,67094400,244.06260076305156,245.40929524371262,242.56626341463,244.27207946777344,32204200,183.63594741741645,185.02266901610753,183.1570683565281,184.83311462402344,19549400,413.18145751953125,413.8987012007662,406.0887313388178,406.31786140389937,24114200,225.52000427246094,226.8300018310547,223.7100067138672,226.6300048828125,28566700
2025-02-20,361.510009765625,362.29998779296875,348.0,354.3999938964844,45965400,244.34191013103748,246.1774135823035,243.69348816231408,245.229736328125,32316900,184.36422591283684,184.8730178009315,182.28912893693322,184.12478637695312,20441500,415.3674621582031,418.5416276159257,411.78404435480104,414.52900508229465,23508700,224.77999877929688,225.1300048828125,221.80999755859375,222.8800048828125,30001700
2025-02-21,353.44000244140625,354.9800109863281,334.4200134277344,337.79998779296875,74058600,245.34944139409683,248.08275639920348,244.6212281548445,244.95042419433594,53197400,184.71338754923798,184.90294194163184,178.65770926804197,179.23634338378906,35199200,407.4619445800781,417.28390907488637,407.14255413255484,416.57521868274245,27524800,223.27999877929688,223.30999755859375,214.74000549316406,216.5800018310547,55323900
2025-02-24,338.1400146484375,342.3999938964844,324.70001220703125,330.5299987792969,76052300,244.3319283268952,248.25234005966587,243.82317911276243,246.49664306640625,51326400,181.56084516562646,182.68817010091686,178.4681493516575,178.82730102539062,29854200,403.2596740722656,408.6198287275297,398.58825743588903,407.7614192904554,26443700,217.4499969482422,217.72000122070312,212.4199981689453,212.7100067138672,42387600
2025-02-25,327.0199890136719,328.8900146484375,297.25,302.79998779296875,134228800,247.3944454522674,249.38956194785018,244.3119941197594,246.43678283691406,48013300,177.620149186563,178.3185106633885,174.27805810561316,175.00633239746094,41913400,397.17083740234375,401.18349019975926,395.9730546936776,400.3649855487621,29387400,211.6300048828125,213.33999633789062,204.16000366210938,212.8000030517578,58958000
2025-02-26,303.7099914550781,309.0,288.0400085449219,290.79998779296875,100118300,243.7333937698084,244.3818005030484,238.5460942392985,239.77308654785156,44433600,174.6571711800562,175.66478399830825,171.1753955398117,172.3226776123047,35431300,398.99749755859375,402.860400830509,393.5275288045757,397.28064827533655,19619000,214.94000244140625,218.16000366210938,213.08999633789062,214.35000610351562,39120600
2025-02-27,291.1600036621094,297.2300109863281,280.8800048828125,281.95001220703125,101748200,238.82541422357912,241.86796980219768,236.48114634623442,236.72056579589844,41153600,173.5797206760448,174.14836864650957,167.54398410119538,168.1026611328125,39991000,391.8106994628906,404.9964840093174,391.45137377356565,400.53467393026557,21127400,218.35000610351562,219.97000122070312,208.3699951171875,208.74000549316406,40548600
2025-02-28,279.5,293.8800048828125,273.6000061035156,292.9800109863281,115697000,236.37142201455794,241.49887076126774,229.63790389196947,241.24948120117188,56833400,168.28221547961908,170.2076721148171,166.37673116608275,169.87844848632812,48130600,396.26251220703125,396.9013540385077,385.86162375466716,391.94046026830176,32845700,208.64999389648438,212.6199951171875,206.99000549316406,212.27999877929688,51771700
2025-03-03,300.3399963378906,303.94000244140625,277.29998779296875,284.6499938964844,115551400,241.19958958341564,243.43412542285543,235.53346633482454,237.4487762451172,47184000,171.52456139173032,172.96116813684316,165.53871010229818,166.6161651611328,40770500,387.778076171875,398.0891633417286,385.4523593369203,398.0891633417286,23007700,213.35000610351562,214.00999450683594,202.5500030517578,205.02000427246094,42948400
2025-03-04,270.92999267578125,284.3500061035156,261.8399963378906,272.0400085449219,126706600,237.1295800554318,239.4838181516717,234.10696453181083,235.35391235351562,53798100,165.84799570787212,172.88135895735127,165.40903083418053,170.51695251464844,45388000,387.8978576660156,391.86058386063223,380.30181761040467,382.6974135187692,29342900,200.11000061035156,206.8000030517578,197.42999267578125,203.8000030517578,60853100
2025-03-05,272.9200134277344,279.54998779296875,267.7099914550781,279.1000061035156,94042900,234.84515699420854,235.97240266650644,228.67026910680244,235.1643829345703,47227600,170.11789485258495,173.370201847885,168.66133103361582,172.61199951171875,30954900,400.2851257324219,400.9339589862258,388.09750890861034,388.62653647287385,23433100,204.8000030517578,209.97999572753906,203.25999450683594,208.36000061035156,38610100
2025-03-06,272.05999755859375,272.6499938964844,260.0199890136719,263.45001220703125,98451600,233.86756011302523,237.27920752401755,232.59068676229822,234.75538635253906,45170400,170.1278575868108,174.39776333951255,170.09792955016897,171.94357299804688,28302000,396.1627197265625,401.4130601425524,391.9604125552081,393.557486671848,23304600,204.39999389648438,205.77000427246094,198.3000030517578,200.6999969482422,49863800
2025-03-07,259.32000732421875,266.25,250.72999572753906,262.6700134277344,102369600,234.53591456798168,240.78062356819368,234.1867631010968,238.4862518310547,46273600,170.8561523451318,174.55741062282402,169.86849657186352,173.4500274658203,27385800,392.5892639160156,394.07652376953155,384.83351327034705,391.601087821307,22034100,199.49000549316406,202.27000427246094,192.52999877929688,199.25,59802800
2025-03-10,252.5399932861328,253.3699951171875,220.0,222.14999389648438,189076900,234.96486230654432,235.583358769024,223.6725108894593,226.92454528808594,72071200,168.05654311824674,168.25631348073628,163.49207685373173,165.66943359375,43604000,379.46337890625,385.69193466137494,376.5287638766263,385.1329632711281,32840100,195.60000610351562,196.72999572753906,190.85000610351562,194.5399932861328,62350900
2025-03-11,225.30999755859375,237.05999755859375,217.02000427246094,230.5800018310547,174896400,223.26351528828414,225.2885573705892,216.91904404485373,220.30076599121094,76137400,164.71060268982163,166.5483741956788,161.17487454711969,163.84164428710938,39587400,379.7528381347656,385.29265558349334,376.2193166501511,378.30548307291184,30380200,193.89999389648438,200.17999267578125,193.39999389648438,196.58999633789062,54002900
2025-03-12,247.22000122070312,251.83999633789062,241.10000610351562,248.08999633789062,142215700,219.60246770742089,221.20853706339403,214.38524243690583,216.45018005371094,62547500,166.37858578107983,167.43730167009207,163.33227056435828,166.90794372558594,28372400,382.5676574707031,384.5140963348653,378.2555969008229,382.2482670126177,24253600,200.72000122070312,201.52000427246094,195.2899932861328,198.88999938964844,43679300
2025-03-13,248.1300048828125,248.2899932861328,232.60000610351562,240.67999267578125,114813500,215.4227092543014,216.31053552178076,207.9110965632093,209.1680145263672,61368300,165.8392348472833,165.92913761122173,161.91399391340872,162.56320190429688,31756200,378.0758972167969,384.6139126915579,376.75833925298997,382.4578672121625,20473000,198.1699981689453,198.8800048828125,191.82000732421875,193.88999938964844,41270800
2025-03-14,247.30999755859375,251.5800018310547,240.72999572753906,249.97999572753906,100242300,210.7341834889886,213.42758776028128,209.06826301296118,212.96871948242188,60107600,163.07258484755664,166.28869257421587,162.25356904272374,165.28990173339844,31995900,387.84796142578125,389.51491455417886,378.81455773398244,379.0840519928303,19952800,197.41000366210938,198.64999389648438,195.32000732421875,197.9499969482422,38096700
2025-03-17,245.05999755859375,245.39999389648438,232.8000030517578,238.00999450683594,111900600,212.78914514941675,214.69448503570536,209.4573042902151,213.4774627685547,48073400,164.83044981365524,166.0989184378049,163.47209367229158,164.09133911132812,31184300,387.98773193359375,391.99036302361236,384.8634626840814,385.9913968692823,22474300,198.77000427246094,199.0,194.32000732421875,195.74000549316406,47341800
2025-03-18,228.16000366210938,230.10000610351562,222.27999877929688,225.30999755859375,111477600,213.63706605687162,214.62463892519543,210.97358751075308,212.170654296875,42432400,163.48207822407835,164.05139632119491,156.5305024761992,160.47572326660156,42074800,382.81719970703125,386.6601507855219,380.4016513456866,386.36071271152235,19486900,192.52000427246094,194.0,189.3800048828125,192.82000732421875,40414900
2025-03-19,231.61000061035156,241.41000366210938,229.1999969482422,235.86000061035156,111993800,213.6969181399133,218.22582565599035,213.22806456968678,214.7144317626953,54385400,161.56440408660148,165.6694351323274,160.8053285192439,163.69183349609375,34275600,387.1093444824219,388.9659214939022,383.29633715100766,384.8235322758774,19185500,193.3800048828125,195.97000122070312,191.9600067138672,195.5399932861328,39442900
2025-03-20,233.35000610351562,238.0,230.0500030517578,236.25999450683594,99028300,213.46749271646212,216.9589465476154,211.70181037410745,213.5772247314453,48862900,161.37464096618422,164.6906185813501,160.76537795311089,162.6031494140625,28138500,386.131103515625,391.07204471614995,382.5776297310475,385.0331131975468,18470500,193.07000732421875,199.32000732421875,192.3000030517578,194.9499969482422,38921100
